date,mins,tasklabel,tasktype,week_idx,month_idx,year_idx,year
2024-09-16,110,CLE admin,Admin,159,37,4,2024
2024-09-16,86,Reading groups,Community,159,37,4,2024
2024-09-16,33,Stimuli commissions,Community,159,37,4,2024
2024-09-16,22,Stimuli commissions,Community,159,37,4,2024
2024-09-16,12,Stimuli commissions,Community,159,37,4,2024
2024-09-16,32,Stimuli commissions,Community,159,37,4,2024
2024-09-16,35,Thesis,Research,159,37,4,2024
2024-09-16,79,Thesis,Research,159,37,4,2024
2024-09-17,120,Rule structure generalisation,Research,159,37,4,2024
2024-09-17,14,CLE admin,Admin,159,37,4,2024
2024-09-17,90,CLE talks,Community,159,37,4,2024
2024-09-18,139,Rule structure generalisation,Research,159,37,4,2024
2024-09-18,92,Rule structure generalisation,Research,159,37,4,2024
2024-09-18,90,Reading groups,Community,159,37,4,2024
2024-09-18,12,Thesis,Research,159,37,4,2024
2024-09-19,115,Rule structure generalisation,Research,159,37,4,2024
2024-09-19,90,Supervision,Research,159,37,4,2024
2024-09-19,120,Tutoring + related duties,Teaching,159,37,4,2024
2024-09-20,193,Rule structure generalisation,Research,159,37,4,2024
2024-09-20,123,Rule structure generalisation,Research,159,37,4,2024
2024-09-23,130,Rule structure generalisation,Research,160,37,4,2024
2024-09-23,210,Rule structure generalisation,Research,160,37,4,2024
2024-09-24,138,Rule structure generalisation,Research,160,37,4,2024
2024-09-24,120,Rule structure generalisation,Research,160,37,4,2024
2024-09-24,90,CLE talks,Community,160,37,4,2024
2024-09-24,20,Tutoring + related duties,Teaching,160,37,4,2024
2024-09-24,30,Tutoring + related duties,Teaching,160,37,4,2024
2024-09-25,240,Rule structure generalisation,Research,160,37,4,2024
2024-09-25,115,Rule structure generalisation,Research,160,37,4,2024
2024-09-25,80,Reading groups,Community,160,37,4,2024
2024-09-25,75,Talks/conferences,Community,160,37,4,2024
2024-09-26,29,Rule structure generalisation,Research,160,37,4,2024
2024-09-26,7,Rule structure generalisation,Research,160,37,4,2024
2024-09-26,42,Reading groups,Community,160,37,4,2024
2024-09-26,60,Reading groups,Community,160,37,4,2024
2024-09-26,45,Supervision,Research,160,37,4,2024
2024-09-27,236,Rule structure generalisation,Research,160,37,4,2024
2024-09-27,48,Rule structure generalisation,Research,160,37,4,2024
2024-09-27,8,CLE admin,Admin,160,37,4,2024
2024-09-27,28,Stimuli commissions,Community,160,37,4,2024
2024-09-30,26,Rule learning,Research,161,37,4,2024
2024-09-30,59,Rule structure generalisation,Research,161,37,4,2024
2024-09-30,47,Rule structure generalisation,Research,161,37,4,2024
2024-09-30,25,Reading groups,Community,161,37,4,2024
2024-09-30,79,Thesis,Research,161,37,4,2024
2024-09-30,70,PhD admin,Admin,161,37,4,2024
2024-10-01,30,Rule structure generalisation,Research,161,38,4,2024
2024-10-01,20,Rule structure generalisation,Research,161,38,4,2024
2024-10-01,21,Rule structure generalisation,Research,161,38,4,2024
2024-10-01,60,Rule structure generalisation,Research,161,38,4,2024
2024-10-01,90,CLE talks,Community,161,38,4,2024
2024-10-01,60,Reading groups,Community,161,38,4,2024
2024-10-02,114,Rule structure generalisation,Research,161,38,4,2024
2024-10-02,155,Rule structure generalisation,Research,161,38,4,2024
2024-10-02,7,Rule structure generalisation,Research,161,38,4,2024
2024-10-03,27,Rule structure generalisation,Research,161,38,4,2024
2024-10-03,130,Rule structure generalisation,Research,161,38,4,2024
2024-10-03,60,Supervision,Research,161,38,4,2024
2024-10-03,180,Tutoring + related duties,Teaching,161,38,4,2024
2024-10-04,151,Rule structure generalisation,Research,161,38,4,2024
2024-10-04,114,Rule structure generalisation,Research,161,38,4,2024
2024-10-04,5,CLE admin,Admin,161,38,4,2024
2024-10-07,217,Rule generalisation,Research,162,38,4,2024
2024-10-07,168,Rule generalisation,Research,162,38,4,2024
2024-10-07,24,Thesis,Research,162,38,4,2024
2024-10-08,127,Rule structure generalisation,Research,162,38,4,2024
2024-10-08,35,Rule structure generalisation,Research,162,38,4,2024
2024-10-08,15,Rule structure generalisation,Research,162,38,4,2024
2024-10-08,90,CLE talks,Community,162,38,4,2024
2024-10-08,64,Rule generalisation,Research,162,38,4,2024
2024-10-08,48,Reading groups,Community,162,38,4,2024
2024-10-08,29,Reading groups,Community,162,38,4,2024
2024-10-09,221,Rule structure generalisation,Research,162,38,4,2024
2024-10-09,4,Rule structure generalisation,Research,162,38,4,2024
2024-10-09,75,Talks/conferences,Community,162,38,4,2024
2024-10-10,60,Rule structure generalisation,Research,162,38,4,2024
2024-10-10,15,Rule structure generalisation,Research,162,38,4,2024
2024-10-10,60,Reading groups,Community,162,38,4,2024
2024-10-10,75,Supervision,Research,162,38,4,2024
2024-10-10,80,Talks/conferences,Community,162,38,4,2024
2024-10-10,71,Thesis,Research,162,38,4,2024
2024-10-11,43,Rule structure generalisation,Research,162,38,4,2024
2024-10-11,261,Rule structure generalisation,Research,162,38,4,2024
2024-10-11,77,Rule structure generalisation,Research,162,38,4,2024
2024-10-14,4,Rule structure generalisation,Research,163,38,4,2024
2024-10-14,201,Rule structure generalisation,Research,163,38,4,2024
2024-10-14,123,Rule structure generalisation,Research,163,38,4,2024
2024-10-14,10,PhD admin,Admin,163,38,4,2024
2024-10-14,125,Rule generalisation,Research,163,38,4,2024
2024-10-15,110,Rule structure generalisation,Research,163,38,4,2024
2024-10-15,230,Rule structure generalisation,Research,163,38,4,2024
2024-10-15,86,Rule generalisation,Research,163,38,4,2024
2024-10-16,184,Rule generalisation,Research,163,38,4,2024
2024-10-16,53,Rule generalisation,Research,163,38,4,2024
2024-10-18,11,CLE admin,Admin,163,38,4,2024
2024-10-22,90,CLE talks,Community,164,38,4,2024
2024-10-22,165,Rule generalisation,Research,164,38,4,2024
2024-10-22,140,Rule generalisation,Research,164,38,4,2024
2024-10-23,7,Thesis,Research,164,38,4,2024
2024-10-23,65,Thesis,Research,164,38,4,2024
2024-10-23,170,Rule generalisation,Research,164,38,4,2024
2024-10-24,85,Reading groups,Community,164,38,4,2024
2024-10-24,90,Supervision,Research,164,38,4,2024
2024-10-24,185,Thesis,Research,164,38,4,2024
2024-10-24,60,Tutoring + related duties,Teaching,164,38,4,2024
2024-10-25,212,Thesis,Research,164,38,4,2024
2024-10-28,176,Thesis,Research,165,38,4,2024
2024-10-28,302,Thesis,Research,165,38,4,2024
2024-10-29,6,Rule structure generalisation,Research,165,38,4,2024
2024-10-29,214,Thesis,Research,165,38,4,2024
2024-10-29,210,Thesis,Research,165,38,4,2024
2024-10-30,90,Talks/conferences,Community,165,38,4,2024
2024-10-30,204,Thesis,Research,165,38,4,2024
2024-10-31,90,Supervision,Research,165,38,4,2024
2024-10-31,120,Thesis,Research,165,38,4,2024
2024-10-31,132,Thesis,Research,165,38,4,2024
2024-11-01,140,Thesis,Research,165,39,4,2024
2024-11-01,126,Thesis,Research,165,39,4,2024
2024-11-01,112,Thesis,Research,165,39,4,2024
2024-11-04,54,Rule structure generalisation,Research,166,39,4,2024
2024-11-04,104,Rule structure generalisation,Research,166,39,4,2024
2024-11-04,73,Thesis,Research,166,39,4,2024
2024-11-04,60,Thesis,Research,166,39,4,2024
2024-11-04,35,Thesis,Research,166,39,4,2024
2024-11-05,229,Rule structure generalisation,Research,166,39,4,2024
2024-11-05,34,Reading,Research,166,39,4,2024
2024-11-05,124,Thesis,Research,166,39,4,2024
2024-11-06,60,Rule learning,Research,166,39,4,2024
2024-11-06,85,Rule learning,Research,166,39,4,2024
2024-11-06,51,Rule learning,Research,166,39,4,2024
2024-11-06,90,Talks/conferences,Community,166,39,4,2024
2024-11-06,60,Talks/conferences,Community,166,39,4,2024
2024-11-07,74,Rule learning,Research,166,39,4,2024
2024-11-07,20,Rule learning,Research,166,39,4,2024
2024-11-07,225,Rule learning,Research,166,39,4,2024
2024-11-07,60,Reading groups,Community,166,39,4,2024
2024-11-07,60,Tutoring + related duties,Teaching,166,39,4,2024
2024-11-08,133,Rule learning,Research,166,39,4,2024
2024-11-08,224,Rule learning,Research,166,39,4,2024
2024-11-11,22,Rule learning,Research,167,39,4,2024
2024-11-11,39,Rule generalisation,Research,167,39,4,2024
2024-11-11,167,Rule generalisation,Research,167,39,4,2024
2024-11-12,114,Rule structure generalisation,Research,167,39,4,2024
2024-11-12,87,Rule structure generalisation,Research,167,39,4,2024
2024-11-12,66,Thesis,Research,167,39,4,2024
2024-11-12,63,Thesis,Research,167,39,4,2024
2024-11-13,90,Talks/conferences,Community,167,39,4,2024
2024-11-13,210,Thesis,Research,167,39,4,2024
2024-11-14,85,Thesis,Research,167,39,4,2024
2024-11-14,50,Thesis,Research,167,39,4,2024
2024-11-14,60,Tutoring + related duties,Teaching,167,39,4,2024
2024-11-15,45,Talks/conferences,Community,167,39,4,2024
2024-11-15,90,Thesis,Research,167,39,4,2024
2024-11-15,115,Thesis,Research,167,39,4,2024
2024-11-18,153,Thesis,Research,168,39,4,2024
2024-11-18,252,Thesis,Research,168,39,4,2024
2024-11-19,207,Thesis,Research,168,39,4,2024
2024-11-19,274,Thesis,Research,168,39,4,2024
2024-11-20,6,CLE admin,Admin,168,39,4,2024
2024-11-20,90,Talks/conferences,Community,168,39,4,2024
2024-11-20,195,Thesis,Research,168,39,4,2024
2024-11-21,60,Reading groups,Community,168,39,4,2024
2024-11-21,35,Reading,Research,168,39,4,2024
2024-11-21,60,Supervision,Research,168,39,4,2024
2024-11-21,145,Thesis,Research,168,39,4,2024
2024-11-21,60,Tutoring + related duties,Teaching,168,39,4,2024
2024-11-22,75,Reading,Research,168,39,4,2024
2024-11-22,105,Reading,Research,168,39,4,2024
2024-11-22,178,Reading,Research,168,39,4,2024
2024-11-25,7,CLE admin,Admin,169,39,4,2024
2024-11-25,140,Thesis,Research,169,39,4,2024
2024-11-25,203,Thesis,Research,169,39,4,2024
2024-11-26,93,CLE talks,Community,169,39,4,2024
2024-11-26,167,Thesis,Research,169,39,4,2024
2024-11-26,142,Thesis,Research,169,39,4,2024
2024-11-27,61,Thesis,Research,169,39,4,2024
2024-11-27,26,Thesis,Research,169,39,4,2024
2024-11-27,5,Thesis,Research,169,39,4,2024
2024-11-27,237,Thesis,Research,169,39,4,2024
2024-11-27,21,Thesis,Research,169,39,4,2024
2024-11-28,133,Thesis,Research,169,39,4,2024
2024-11-28,307,Thesis,Research,169,39,4,2024
2024-11-29,18,CLE admin,Admin,169,39,4,2024
2024-11-29,218,Thesis,Research,169,39,4,2024
2024-11-29,52,Thesis,Research,169,39,4,2024
2024-12-02,159,Rule structure generalisation,Research,170,40,4,2024
2024-12-02,11,Thesis,Research,170,40,4,2024
2024-12-02,145,Thesis,Research,170,40,4,2024
2024-12-03,90,CLE talks,Community,170,40,4,2024
2024-12-03,159,Thesis,Research,170,40,4,2024
2024-12-03,93,Thesis,Research,170,40,4,2024
2024-12-04,231,Thesis,Research,170,40,4,2024
2024-12-05,80,Supervision,Research,170,40,4,2024
2024-12-05,102,Thesis,Research,170,40,4,2024
2024-12-05,60,Tutoring + related duties,Teaching,170,40,4,2024
2024-12-06,18,CLE admin,Admin,170,40,4,2024
2024-12-06,199,Thesis,Research,170,40,4,2024
2024-12-09,277,Thesis,Research,171,40,4,2024
2024-12-09,192,Thesis,Research,171,40,4,2024
2024-12-10,90,CLE talks,Community,171,40,4,2024
2024-12-10,113,Thesis,Research,171,40,4,2024
2024-12-10,73,Thesis,Research,171,40,4,2024
2024-12-11,35,Thesis,Research,171,40,4,2024
2024-12-11,120,Thesis,Research,171,40,4,2024
2024-12-12,124,Thesis,Research,171,40,4,2024
2024-12-12,231,Thesis,Research,171,40,4,2024
2024-12-13,50,Talks/conferences,Community,171,40,4,2024
2024-12-13,106,Thesis,Research,171,40,4,2024
2024-12-13,60,Thesis,Research,171,40,4,2024
2024-12-13,75,Thesis,Research,171,40,4,2024
2024-12-16,227,Thesis,Research,172,40,4,2024
2024-12-16,219,Thesis,Research,172,40,4,2024
2024-12-17,90,CLE talks,Community,172,40,4,2024
2024-12-17,8,Tutoring + related duties,Teaching,172,40,4,2024
2024-12-18,25,Thesis,Research,172,40,4,2024
2024-12-18,235,Thesis,Research,172,40,4,2024
2024-12-19,90,Supervision,Research,172,40,4,2024
2024-12-19,140,Thesis,Research,172,40,4,2024
2024-12-19,143,Thesis,Research,172,40,4,2024
2024-12-20,210,Thesis,Research,172,40,4,2024
2024-12-20,108,Thesis,Research,172,40,4,2024
2024-12-30,197,Thesis,Research,174,40,4,2024
2024-12-30,252,Thesis,Research,174,40,4,2024
2024-12-31,420,Thesis,Research,174,40,4,2024
2024-12-31,52,Thesis,Research,174,40,4,2024
2025-01-01,86,Thesis,Research,174,41,4,2025
2025-01-01,146,Thesis,Research,174,41,4,2025
2025-01-02,56,Thesis,Research,174,41,4,2025
2025-01-02,64,Thesis,Research,174,41,4,2025
2025-01-02,287,Thesis,Research,174,41,4,2025
2025-01-03,239,Thesis,Research,174,41,4,2025
2025-01-04,120,Auditing courses,Coursework,174,41,4,2025
2025-01-04,225,Viva,Research,174,41,4,2025
2025-01-04,120,Viva,Research,174,41,4,2025
2025-01-05,14,CLE admin,Admin,174,41,4,2025
2025-01-05,8,CLE admin,Admin,174,41,4,2025
2025-01-05,25,Auditing courses,Coursework,174,41,4,2025
2025-01-05,35,Viva,Research,174,41,4,2025
2025-01-05,139,Viva,Research,174,41,4,2025
2025-01-05,30,Viva,Research,174,41,4,2025
2025-01-05,35,Viva,Research,174,41,4,2025
2025-01-06,256,Viva,Research,175,41,4,2025
2025-01-06,14,Thesis,Research,175,41,4,2025
2025-01-06,15,Thesis,Research,175,41,4,2025
2025-01-06,134,Viva,Research,175,41,4,2025
2025-01-07,47,Viva,Research,175,41,4,2025
2025-01-07,81,Viva,Research,175,41,4,2025
2025-01-07,74,Viva,Research,175,41,4,2025
2025-01-08,480,Talks/conferences,Community,175,41,4,2025
2025-01-09,74,Viva,Research,175,41,4,2025
2025-01-13,23,Viva,Research,176,41,4,2025
2025-01-13,38,Viva,Research,176,41,4,2025
2025-01-13,61,Viva,Research,176,41,4,2025
2025-01-14,90,CLE talks,Community,176,41,4,2025
2025-01-14,110,Auditing courses,Coursework,176,41,4,2025
2025-01-14,120,Viva,Research,176,41,4,2025
2025-01-15,154,Viva,Research,176,41,4,2025
2025-01-15,111,Viva,Research,176,41,4,2025
2025-01-16,50,Auditing courses,Coursework,176,41,4,2025
2025-01-16,40,Viva,Research,176,41,4,2025
2025-01-16,233,Viva,Research,176,41,4,2025
2025-01-16,80,Talks/conferences,Community,176,41,4,2025
2025-01-20,42,Viva,Research,177,41,4,2025
2025-01-20,140,Viva,Research,177,41,4,2025
2025-01-21,110,Auditing courses,Coursework,177,41,4,2025
2025-01-21,25,PhD admin,Admin,177,41,4,2025
2025-01-21,67,Viva,Research,177,41,4,2025
2025-01-23,50,Auditing courses,Coursework,177,41,4,2025
2025-01-28,90,CLE talks,Community,178,41,4,2025
2025-01-28,110,Auditing courses,Coursework,178,41,4,2025
2025-01-29,90,Reading groups,Community,178,41,4,2025
2025-01-29,40,Viva,Research,178,41,4,2025
2025-01-30,50,Auditing courses,Coursework,178,41,4,2025
2025-01-30,132,Reading groups,Community,178,41,4,2025
2025-01-30,60,Tutoring + related duties,Teaching,178,41,4,2025
2025-01-30,19,Viva,Research,178,41,4,2025
2025-01-30,50,Viva,Research,178,41,4,2025
2025-01-31,97,Viva,Research,178,41,4,2025
2025-01-31,50,Viva,Research,178,41,4,2025
2025-01-31,99,Viva,Research,178,41,4,2025
2025-02-10,80,Viva,Research,180,42,4,2025
2025-02-10,90,Viva,Research,180,42,4,2025
2025-02-10,238,Viva,Research,180,42,4,2025
2025-02-11,45,Viva,Research,180,42,4,2025
2025-02-11,30,Viva,Research,180,42,4,2025
2025-02-11,29,Viva,Research,180,42,4,2025
2025-02-11,170,Viva,Research,180,42,4,2025
2025-02-13,50,Reading groups,Community,180,42,4,2025
2025-02-13,70,Reading groups,Community,180,42,4,2025
2025-02-13,50,Auditing courses,Coursework,180,42,4,2025
2025-02-13,114,Reading groups,Community,180,42,4,2025
2025-02-24,190,Simulating H0s,Research,182,42,4,2025
2025-02-24,25,Simulating H0s,Research,182,42,4,2025
2025-02-24,123,Reviewing,Community,182,42,4,2025
2025-02-25,3,CLE admin,Admin,182,42,4,2025
2025-02-25,90,CLE talks,Community,182,42,4,2025
2025-02-25,127,Simulating H0s,Research,182,42,4,2025
2025-02-25,110,Auditing courses,Coursework,182,42,4,2025
2025-02-26,70,Reviewing,Community,182,42,4,2025
2025-02-27,145,Simulating H0s,Research,182,42,4,2025
2025-02-27,60,Auditing courses,Coursework,182,42,4,2025
2025-02-27,130,Reading groups,Community,182,42,4,2025
2025-02-28,12,CLE admin,Admin,182,42,4,2025
2025-02-28,173,Simulating H0s,Research,182,42,4,2025
2025-02-28,183,Simulating H0s,Research,182,42,4,2025
2025-03-03,216,Simulating H0s,Research,183,43,4,2025
2025-03-03,135,Reviewing,Community,183,43,4,2025
2025-03-04,90,CLE talks,Community,183,43,4,2025
2025-03-04,57,Simulating H0s,Research,183,43,4,2025
2025-03-04,77,Reviewing,Community,183,43,4,2025
2025-03-04,117,Reviewing,Community,183,43,4,2025
2025-03-05,59,Simulating H0s,Research,183,43,4,2025
2025-03-05,120,Talks/conferences,Community,183,43,4,2025
2025-03-06,50,Auditing courses,Coursework,183,43,4,2025
2025-03-06,80,Reviewing,Community,183,43,4,2025
2025-03-06,60,Tutoring + related duties,Teaching,183,43,4,2025
2025-03-10,14,Reviewing,Community,184,43,4,2025
2025-03-11,90,CLE talks,Community,184,43,4,2025
2025-03-11,120,Auditing courses,Coursework,184,43,4,2025
2025-03-13,60,Talks/conferences,Community,184,43,4,2025
2025-03-18,75,Auditing courses,Coursework,185,43,4,2025
2025-03-19,15,CLE admin,Admin,185,43,4,2025
2025-03-19,60,Reading groups,Community,185,43,4,2025
2025-03-20,60,Auditing courses,Coursework,185,43,4,2025
2025-03-20,51,Reading groups,Community,185,43,4,2025
2025-03-20,45,Reading groups,Community,185,43,4,2025
2025-03-20,60,Tutoring + related duties,Teaching,185,43,4,2025
2025-03-21,5,CLE admin,Admin,185,43,4,2025
2025-03-21,30,Talks/conferences,Community,185,43,4,2025
2025-03-25,90,CLE talks,Community,186,43,4,2025
2025-03-25,95,Auditing courses,Coursework,186,43,4,2025
2025-03-25,60,Talks/conferences,Community,186,43,4,2025
2025-03-27,60,Reading groups,Community,186,43,4,2025
2025-03-31,101,Thesis,Research,187,43,4,2025
2025-03-31,50,Reading,Research,187,43,4,2025
2025-03-31,102,Reading,Research,187,43,4,2025
2025-03-31,17,Tutoring + related duties,Teaching,187,43,4,2025
2025-04-01,90,CLE talks,Community,187,44,4,2025
2025-04-01,115,Thesis,Research,187,44,4,2025
2025-04-01,60,Thesis,Research,187,44,4,2025
2025-04-01,90,Auditing courses,Coursework,187,44,4,2025
2025-04-02,217,Thesis,Research,187,44,4,2025
2025-04-02,110,Talks/conferences,Community,187,44,4,2025
2025-04-03,85,Thesis,Research,187,44,4,2025
2025-04-03,30,Thesis,Research,187,44,4,2025
2025-04-03,85,Thesis,Research,187,44,4,2025
2025-04-03,80,Talks/conferences,Community,187,44,4,2025
2025-04-03,60,Reading groups,Community,187,44,4,2025
2025-04-03,60,Tutoring + related duties,Teaching,187,44,4,2025
2025-04-04,24,CLE admin,Admin,187,44,4,2025
2025-04-04,242,Thesis,Research,187,44,4,2025
2025-04-04,94,Thesis,Research,187,44,4,2025
2025-04-07,219,Thesis,Research,188,44,4,2025
2025-04-07,193,Thesis,Research,188,44,4,2025
2025-04-08,90,CLE talks,Community,188,44,4,2025
2025-04-08,152,Thesis,Research,188,44,4,2025
2025-04-08,39,Thesis,Research,188,44,4,2025
2025-04-08,32,Thesis,Research,188,44,4,2025
2025-04-09,243,Thesis,Research,188,44,4,2025
2025-04-09,46,Thesis,Research,188,44,4,2025
2025-04-10,33,Reading groups,Community,188,44,4,2025
2025-04-10,30,Reading groups,Community,188,44,4,2025
2025-04-10,30,Tutoring + related duties,Teaching,188,44,4,2025
